Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
Brevis,1.0,0.3986,10.07,4.78,5.29,7.665,2.0903,7.965,6
Brevis,1.0,0.5098,8.89,4.18,4.71,7.24,1.7909,7.81,5
Brevis,1.0,0.0813,10.95,9.15,1.8,9.732,0.7429,9.46,5
Brevis,1.0,1.2522,9.27,3.96,5.31,5.744,2.3119,4.37,5
Brevis,1.0,0.2379,10.13,4.91,5.22,8.424,2.1177,9.47,5
Brevis,1.0,0.0458,7.95,7.06,0.89,7.4185,0.4147,7.332,4
Brevis,1.0,0.2241,9.67,4.05,5.62,6.7383,2.5841,6.405,6
Brevis,1.0,0.0507,7.0,4.77,2.23,5.97,0.9745,6.12,6
Brevis,1.0,0.5842,10.83,4.6,6.23,8.0445,2.4213,8.945,6
Brevis,1.0,0.4294,8.91,3.7,5.21,6.595,2.2166,7.24,6
Brevis,1.0,1.2733,9.84,3.57,6.27,6.0233,2.3734,5.1,6
Brevis,1.0,0.2682,8.91,3.27,5.64,6.9267,2.4703,8.25,6
Brevis,1.0,0.7289,7.73,2.11,5.62,5.2,2.6802,5.48,4
Brevis,1.0,0.1994,5.53,2.9,2.63,4.406,1.2848,5.05,5
Brevis,1.0,0.3518,7.39,3.41,3.98,5.9067,1.6333,6.64,6
Brevis,1.0,1.0015,9.27,4.07,5.2,5.9583,2.1312,4.835,6
Brevis,1.0,0.2457,9.41,5.62,3.79,8.065,1.6756,8.615,4
Brevis,1.0,0.5904,10.01,5.51,4.5,7.19,2.0545,6.12,5
Brevis,1.0,0.1086,7.92,4.73,3.19,6.272,1.4924,5.77,5
Brevis,1.0,0.0356,8.27,7.22,1.05,7.5475,0.4899,7.35,4
Brevis,0.83,1.399,7.31,2.84,4.47,4.8417,1.7762,4.735,6
Brevis,1.0,1.1895,9.66,4.21,5.45,5.982,2.3967,4.45,5
Brevis,1.0,0.301,8.69,3.97,4.72,6.1283,1.9952,5.625,6
Brevis,1.0,0.3264,6.52,4.7,1.82,5.336,0.7293,5.33,5
Brevis,1.0,0.0942,9.85,4.33,5.52,7.6517,2.564,8.775,6
Brevis,1.0,0.0008,4.78,3.05,1.73,4.035,0.7813,4.15,6
Brevis,1.0,0.9688,9.7,4.04,5.66,5.7083,2.0595,5.175,6
Brevis,1.0,1.1021,8.89,3.31,5.58,5.95,2.3313,6.31,5
Brevis,1.0,0.4332,4.91,3.1,1.81,4.044,0.8759,4.47,5
Brevis,1.0,0.3988,10.92,5.53,5.39,8.74,2.3057,9.255,4
Brevis,1.0,0.3959,8.26,4.44,3.82,6.6717,1.4167,7.085,6
Brevis,1.0,1.3206,7.16,2.69,4.47,4.9033,1.5914,4.97,6
Brevis,1.0,1.6616,4.95,1.55,3.4,3.58,1.1415,3.82,6
Brevis,1.0,0.0473,3.64,3.34,0.3,3.474,0.1224,3.42,5
Brevis,0.8,0.2505,6.2,2.76,3.44,4.896,1.3803,4.76,5
Brevis,1.0,0.4761,8.85,5.1,3.75,7.036,1.5372,7.68,5
Brevis,1.0,0.693,10.43,4.19,6.24,7.6533,2.0901,7.83,6
Brevis,1.0,0.6417,8.49,4.53,3.96,6.524,1.4615,6.6,5
Brevis,0.8,0.3821,5.96,3.43,2.53,4.978,0.9741,5.04,5
Brevis,1.0,0.398,11.32,4.68,6.64,8.688,2.5579,8.83,5
Brevis,0.83,0.7647,9.3,4.29,5.01,6.7583,1.9133,7.365,6
Brevis,1.0,0.5148,13.22,5.93,7.29,9.67,2.6971,9.975,6
Brevis,1.0,0.5061,6.79,4.05,2.74,5.282,1.1737,4.72,5
Brevis,0.83,0.0556,8.23,5.95,2.28,7.2933,1.0353,7.715,6
Brevis,1.0,0.3449,4.93,3.71,1.22,4.2583,0.4422,4.225,6
Brevis,1.0,0.6668,7.84,3.75,4.09,6.0583,1.4909,6.575,6
Brevis,0.83,0.3678,9.76,6.02,3.74,7.8667,1.2668,7.925,6
Brevis,1.0,0.4084,9.84,5.57,4.27,7.8667,2.1533,8.19,3
Brevis,1.0,0.1257,10.88,9.64,1.24,10.26,0.8768,10.26,2
Brevis,1.0,0.2307,10.96,4.78,6.18,8.208,2.8264,9.1,5
Brevis,1.0,0.1869,12.37,8.51,3.86,10.05,1.6487,9.66,4
Brevis,1.0,0.4565,11.89,5.11,6.78,9.25,2.2408,9.695,6
Brevis,0.67,0.0138,8.19,7.48,0.71,7.7667,0.3742,7.63,3
Brevis,1.0,0.0066,9.7,9.02,0.68,9.4333,0.363,9.58,3
Brevis,1.0,0.1359,7.2,4.62,2.58,5.93,1.3686,5.95,4
Brevis,0.75,0.1338,9.89,5.72,4.17,8.4375,1.8952,9.07,4
Brevis,1.0,0.1739,8.56,4.33,4.23,7.468,1.7663,8.21,5
Brevis,1.0,1.0135,10.0,3.77,6.23,6.7075,2.6599,6.53,4
Brevis,1.0,0.162,11.18,5.19,5.99,8.583,2.9062,8.9809,4
Brevis,1.0,0.105,11.96,8.85,3.11,10.6517,1.091,11.03,6
Brevis,1.0,0.0777,9.64,4.94,4.7,8.426,1.9869,9.43,5
Brevis,1.0,0.2792,11.07,5.23,5.84,8.998,2.2668,9.44,5
Brevis,1.0,0.0359,11.35,9.97,1.38,10.5675,0.5997,10.475,4
Brevis,1.0,0.1047,9.56,7.5,2.06,8.6175,0.8723,8.705,4
Brevis,1.0,0.1019,11.97,7.62,4.35,10.624,1.7264,11.05,5
Brevis,1.0,0.2875,10.02,6.61,3.41,8.125,1.4399,7.965,6
Brevis,1.0,0.0548,10.98,7.22,3.76,9.56,1.3729,9.69,6
Brevis,1.0,0.6204,12.02,5.1,6.92,8.834,2.5906,9.37,5
Brevis,0.8,0.0358,10.32,4.03,6.29,7.536,2.8827,7.89,5
Brevis,0.83,0.2424,10.83,7.75,3.08,8.705,1.1163,8.345,6
Brevis,0.8,0.1078,11.57,9.11,2.46,10.212,0.9617,9.95,5
Brevis,1.0,0.1958,11.26,7.68,3.58,9.6875,1.4924,9.905,4
Brevis,1.0,0.0828,10.43,7.31,3.12,8.7533,1.2852,8.41,6
Brevis,1.0,0.226,10.9,6.8,4.1,9.165,1.7708,9.48,4
Brevis,1.0,0.5554,8.28,3.68,4.6,6.068,2.185,6.96,5
Brevis,1.0,0.0958,9.31,7.44,1.87,8.2225,0.7836,8.07,4
Brevis,1.0,0.1852,8.0,5.27,2.73,6.866,1.1083,7.16,5
Brevis,1.0,0.133,10.71,7.64,3.07,8.84,1.5265,7.91,5
Brevis,0.6,0.6977,9.27,4.39,4.88,6.238,2.354,4.75,5
Brevis,1.0,0.1041,9.56,7.78,1.78,8.5583,0.6338,8.52,6
Brevis,0.6,0.1832,10.97,6.62,4.35,9.45,1.6939,10.06,5
Brevis,1.0,0.169,11.31,8.03,3.28,9.746,1.2231,9.67,5
Brevis,1.0,0.128,11.15,8.44,2.71,9.745,1.108,9.695,4
Brevis,0.4,0.0541,10.18,8.41,1.77,9.468,0.664,9.64,5
Brevis,1.0,0.0266,11.11,8.95,2.16,10.172,0.9068,10.21,5
Brevis,1.0,0.0515,11.51,8.75,2.76,10.2667,1.2473,10.65,6
Brevis,0.6,0.2364,12.03,7.39,4.64,8.784,1.8561,8.23,5
Brevis,0.8,0.2105,9.8,6.59,3.21,8.516,1.1856,8.8,5
Brevis,1.0,0.1405,9.84,5.98,3.86,8.58,1.5193,8.86,5
Brevis,1.0,0.3799,10.33,6.75,3.58,8.065,1.3615,7.95,6
Brevis,1.0,0.5818,10.76,3.61,7.15,7.588,2.808,6.94,5
Brevis,1.0,0.1778,11.64,6.54,5.1,9.3933,2.1535,10.035,6
Brevis,1.0,0.2654,9.35,6.35,3.0,7.805,1.0954,7.875,6
Brevis,1.0,0.057,14.16,9.65,4.51,12.208,2.2234,13.46,5
Brevis,1.0,0.0429,10.95,8.43,2.52,9.918,1.1496,10.53,5
Brevis,1.0,0.0648,7.61,2.35,5.26,5.848,2.1588,6.29,5
Brevis,1.0,0.1915,12.02,7.68,4.34,10.068,1.6899,10.16,5
Brevis,1.0,0.2982,9.82,3.5,6.32,7.205,2.7154,8.165,6
Brevis,1.0,0.093,8.7,7.15,1.55,7.8175,0.6511,7.71,4
Brevis,1.0,0.4994,13.51,7.08,6.43,9.7,2.717,9.16,5
Brevis,1.0,0.0779,12.0,7.46,4.54,10.276,1.8117,10.3,5
Brevis,1.0,0.336,9.96,6.15,3.81,8.105,1.2996,8.355,6
Brevis,1.0,0.0265,10.32,5.49,4.83,8.308,2.0315,7.75,5
Brevis,1.0,0.6456,8.86,2.23,6.63,6.738,2.618,7.61,5
Brevis,1.0,0.0085,9.76,9.04,0.72,9.466,0.274,9.47,5
Brevis,1.0,0.087,11.66,9.69,1.97,10.336,0.841,9.84,5
Brevis,1.0,0.04,13.07,10.37,2.7,11.1875,1.2637,10.655,4
Brevis,1.0,0.5049,10.59,3.61,6.98,8.034,2.718,8.81,5
Brevis,1.0,0.7254,9.89,4.76,5.13,7.064,2.1709,7.24,5
Brevis,1.0,0.1553,11.13,8.05,3.08,9.732,1.1541,10.1,5
Brevis,1.0,0.354,14.03,6.49,7.54,10.87,3.9153,12.09,3
Brevis,1.0,0.4219,14.34,8.01,6.33,10.518,2.4864,10.03,5
Brevis,1.0,0.4653,11.58,5.85,5.73,8.948,2.1853,9.5,5
Brevis,1.0,0.0083,12.25,9.25,3.0,10.945,1.2176,10.995,6
Brevis,1.0,0.8355,13.26,3.64,9.62,9.064,3.5419,9.61,5
Brevis,1.0,0.0274,9.18,8.07,1.11,8.6075,0.5542,8.59,4
Brevis,1.0,0.1123,9.09,6.54,2.55,8.084,0.9954,8.28,5
Brevis,1.0,0.2989,7.72,4.16,3.56,6.185,1.4431,6.59,6
Brevis,1.0,0.2232,8.22,3.36,4.86,7.04,1.826,7.735,6
Brevis,1.0,0.1146,8.57,6.85,1.72,7.7,0.6178,7.835,6
Brevis,1.0,0.4623,8.57,5.36,3.21,6.784,1.2051,6.73,5
Brevis,1.0,0.2081,12.0,8.21,3.79,10.085,1.5574,10.065,4
Brevis,1.0,0.2067,10.52,6.75,3.77,8.53,1.7107,8.5,5
Brevis,1.0,0.1605,11.01,8.19,2.82,9.45,1.2631,9.3,4
Brevis,1.0,0.8941,7.34,3.61,3.73,4.856,1.4716,4.61,5
Brevis,1.0,0.2223,13.69,8.45,5.24,10.074,2.0747,9.37,5
Brevis,1.0,0.4134,8.54,4.93,3.61,7.062,1.322,7.21,5
Brevis,1.0,0.2433,9.73,5.6,4.13,8.254,1.5876,8.63,5
Brevis,1.0,0.1432,9.83,7.56,2.27,8.615,0.9754,8.535,4
Brevis,1.0,0.0954,9.8,7.8,2.0,8.7833,1.0004,8.75,3
Brevis,0.8,0.1132,8.28,5.84,2.44,7.296,0.9878,7.53,5
Brevis,1.0,0.2217,5.73,4.07,1.66,5.1375,0.7316,5.375,4
Brevis,1.0,0.2198,8.52,4.47,4.05,7.175,1.8462,7.855,4
Brevis,1.0,1.1404,7.72,3.4,4.32,4.948,1.6706,4.56,5
Brevis,1.0,0.5058,10.27,5.46,4.81,7.622,2.0043,6.87,5
Brevis,1.0,0.2758,11.49,7.37,4.12,9.468,1.5246,9.58,5
Brevis,0.67,0.0678,10.83,7.34,3.49,9.5667,1.9342,10.53,3
Brevis,1.0,0.0596,11.57,9.6,1.97,10.645,0.8095,10.705,4
Brevis,0.75,0.1757,12.77,7.95,4.82,9.57,2.1705,8.78,4
Brevis,1.0,0.0366,9.81,8.69,1.12,9.204,0.4385,9.23,5
Brevis,1.0,0.5676,10.06,2.94,7.12,7.772,2.789,8.53,5
Brevis,1.0,0.0284,12.28,9.17,3.11,10.7375,1.6976,10.75,4
Brevis,0.5,0.2973,9.0,5.94,3.06,7.05,1.3555,6.63,4
Brevis,1.0,0.0476,8.66,6.64,2.02,7.9225,0.9171,8.195,4
Brevis,1.0,0.1181,8.6,6.89,1.71,7.532,0.6578,7.53,5
Brevis,0.75,1.5523,6.55,2.27,4.28,3.9,1.8623,3.39,4
Brevis,1.0,0.4698,9.63,3.5,6.13,7.565,2.7646,8.565,4
Brevis,1.0,0.0045,7.89,5.59,2.3,7.28,1.1282,7.82,4
Brevis,1.0,0.1278,9.11,5.76,3.35,8.102,1.3395,8.45,5
Brevis,1.0,0.4903,8.14,4.97,3.17,6.3825,1.3321,6.21,4
Brevis,1.0,0.8104,9.37,4.43,4.94,6.72,1.8503,6.25,5
Brevis,1.0,0.9259,13.54,4.14,9.4,8.4375,3.9184,8.035,4
Brevis,1.0,0.0457,9.15,7.93,1.22,8.572,0.4567,8.66,5
Brevis,1.0,0.23,9.93,5.41,4.52,8.454,1.7786,9.09,5
Brevis,1.0,0.9793,3.68,2.23,1.45,2.9125,0.6779,2.87,4
Brevis,1.0,0.1063,9.59,7.09,2.5,8.52,1.1198,9.17,5
Brevis,0.8,0.5765,8.41,5.0,3.41,6.448,1.3447,6.52,5
Brevis,1.0,0.0761,11.9,9.81,2.09,10.708,0.7901,10.43,5
Brevis,1.0,0.2405,11.64,8.22,3.42,9.52,1.4108,8.82,5
Brevis,1.0,0.0848,13.17,9.94,3.23,11.78,1.6614,12.23,3
Brevis,1.0,0.1157,13.06,7.8,5.26,10.944,2.2374,11.81,5
Brevis,1.0,0.0527,6.64,5.24,1.4,5.95,0.6145,5.69,5
Brevis,1.0,0.9586,9.04,3.83,5.21,6.09,2.1956,5.745,4
Brevis,1.0,0.0791,11.8,7.79,4.01,9.638,1.9504,9.23,5
Brevis,1.0,0.1163,11.91,7.18,4.73,10.296,1.8542,10.51,5
Brevis,1.0,0.0497,10.7,4.67,6.03,8.492,2.4581,8.43,5
Brevis,1.0,0.4672,9.61,4.82,4.79,7.476,1.8201,7.25,5
Brevis,1.0,0.1956,7.67,1.77,5.9,5.928,2.4128,6.55,5
Brevis,1.0,0.1281,8.86,6.56,2.3,7.8775,1.0015,8.045,4
Brevis,1.0,0.2064,12.82,6.3,6.52,10.702,2.5659,11.48,5
Brevis,1.0,0.7218,8.12,3.71,4.41,6.064,1.8832,6.88,5
Brevis,1.0,0.0549,7.27,6.1,1.17,6.62,0.5426,6.44,5
Brevis,1.0,0.6318,10.02,5.02,5.0,7.2825,2.3264,7.045,4
Brevis,1.0,0.4919,9.58,5.79,3.79,7.37,1.5357,7.48,5
Brevis,1.0,0.018,7.89,6.06,1.83,7.3425,0.8657,7.71,4
Brevis,1.0,0.8871,8.56,4.27,4.29,5.9483,1.4743,5.665,6
Brevis,1.0,0.006,8.3,6.65,1.65,7.725,0.774,7.975,4
Brevis,1.0,0.4799,11.23,5.52,5.71,8.298,2.4279,8.47,5
Brevis,1.0,0.1146,11.18,8.06,3.12,9.6283,1.3044,9.85,6
Brevis,1.0,0.2289,11.8,7.7,4.1,9.822,1.5425,9.52,5
Brevis,1.0,0.2553,12.86,7.94,4.92,10.3533,2.4613,10.26,3
Brevis,1.0,0.2629,11.95,7.27,4.68,9.3767,2.3746,8.91,3
Brevis,1.0,0.988,12.01,3.38,8.63,7.938,3.3,8.74,5
Brevis,1.0,0.3482,6.58,4.04,2.54,5.542,1.0216,5.95,5
Brevis,1.0,0.16,10.85,7.2,3.65,8.34,1.6924,7.655,4
Brevis,1.0,0.3455,12.63,7.64,4.99,9.5025,2.2678,8.87,4
Brevis,1.0,0.2067,6.96,5.18,1.78,6.11,0.6888,6.19,5
Brevis,0.75,0.3856,7.47,4.96,2.51,6.1525,1.0938,6.09,4
Brevis,1.0,0.1239,9.7,7.4,2.3,8.174,0.8907,8.0,5
Brevis,1.0,0.1092,8.55,6.93,1.62,7.685,0.711,7.63,4
Brevis,1.0,0.2067,9.37,6.61,2.76,8.054,1.0326,7.92,5
Brevis,1.0,0.1404,6.68,5.41,1.27,6.0125,0.5425,5.98,4
Brevis,0.67,0.3386,8.41,6.0,2.41,6.8117,0.8848,6.595,6
Brevis,1.0,0.1239,9.6,7.25,2.35,8.5533,0.8039,8.67,6
Brevis,0.67,0.2703,6.25,3.33,2.92,5.3017,1.0461,5.56,6
Brevis,0.5,0.0716,7.96,6.76,1.2,7.3367,0.4137,7.38,6
Brevis,0.4,0.0505,8.93,7.47,1.46,8.076,0.6953,7.66,5
Brevis,0.5,0.1717,8.03,6.36,1.67,6.9083,0.6107,6.765,6
Brevis,1.0,0.1336,7.86,6.13,1.73,6.835,0.7303,6.675,4
Brevis,1.0,0.0147,7.47,5.3,2.17,6.395,0.9211,6.265,6
Brevis,0.75,0.3348,7.34,5.14,2.2,5.905,1.0235,5.57,4
Brevis,0.83,0.2955,9.12,3.4,5.72,7.5283,2.089,8.19,6
Brevis,1.0,0.1327,4.95,3.78,1.17,4.4417,0.4826,4.485,6
Brevis,0.75,0.5291,5.44,3.53,1.91,4.565,0.7857,4.645,4
Brevis,1.0,0.0619,6.62,5.67,0.95,6.178,0.3623,6.14,5
Brevis,0.6,0.173,9.0,5.14,3.86,7.532,1.5726,8.0,5
Brevis,1.0,0.2914,8.06,3.54,4.52,6.495,2.0549,7.19,4
Brevis,0.8,0.5754,8.71,5.21,3.5,6.622,1.3952,6.25,5
Brevis,0.75,0.388,8.22,5.51,2.71,6.485,1.2794,6.105,4
Brevis,1.0,0.161,7.09,5.51,1.58,6.2025,0.8057,6.105,4
Brevis,1.0,0.3109,10.52,6.66,3.86,8.558,1.559,8.85,5
Brevis,1.0,0.1738,7.21,5.38,1.83,6.4,0.785,6.505,4
Brevis,0.75,0.1182,6.9,5.61,1.29,6.305,0.5324,6.355,4
Brevis,0.75,0.1408,9.57,5.81,3.76,8.36,1.7245,9.03,4
Brevis,1.0,0.6776,7.16,3.26,3.9,5.806,1.4827,6.21,5
Brevis,0.75,0.0957,8.54,6.89,1.65,7.5125,0.716,7.31,4
Brevis,0.75,0.258,6.97,5.2,1.77,5.835,0.817,5.585,4
Brevis,0.8,0.2203,9.2,6.18,3.02,7.694,1.2968,7.87,5
Brevis,1.0,0.2359,11.18,7.66,3.52,8.975,1.5736,8.53,4
Brevis,0.75,0.3586,9.63,6.0,3.63,7.6975,1.4892,7.58,4
Brevis,1.0,0.4703,11.81,4.69,7.12,9.1475,3.1045,10.045,4
Brevis,1.0,0.0281,13.01,10.83,2.18,11.985,1.0474,12.05,4
Brevis,0.75,0.0205,9.58,8.5,1.08,9.0775,0.5004,9.115,4
Brevis,1.0,0.0057,7.19,6.13,1.06,6.8425,0.4957,7.025,4
Brevis,1.0,0.1177,9.46,7.5,1.96,8.2875,0.8456,8.095,4
Brevis,1.0,0.0439,9.04,7.33,1.71,7.8475,0.7999,7.51,4
Brevis,1.0,0.013,4.98,3.18,1.8,4.3767,1.0364,4.97,3
Brevis,1.0,0.3938,7.11,2.96,4.15,5.485,1.8958,5.935,4
Brevis,1.0,0.0799,5.19,4.5,0.69,4.755,0.3036,4.665,4
Brevis,0.75,0.0494,6.77,6.0,0.77,6.3025,0.3349,6.22,4
Brevis,1.0,0.1397,9.72,4.17,5.55,7.78,3.1293,9.45,3
Brevis,0.8,0.1333,5.96,4.95,1.01,5.398,0.4067,5.35,5
Brevis,1.0,0.3341,10.03,3.27,6.76,7.89,3.1222,9.13,4
Brevis,1.0,0.4425,8.65,3.49,5.16,7.01,2.37,7.95,4
Brevis,0.75,0.0856,8.1,6.86,1.24,7.3325,0.5826,7.185,4
Brevis,1.0,0.4514,8.18,4.61,3.57,6.37,1.5539,6.59,5
Brevis,0.8,0.2227,5.0,3.48,1.52,4.44,0.6169,4.74,5
Brevis,1.0,0.2915,7.84,5.0,2.84,6.7025,1.2184,6.985,4
Brevis,1.0,0.3099,5.85,2.83,3.02,4.8475,1.3834,5.355,4
Brevis,1.0,0.4944,6.73,3.3,3.43,5.546,1.3276,5.95,5
Brevis,0.5,0.0507,11.21,8.85,2.36,10.415,1.0616,10.8,4
Brevis,1.0,0.5795,4.88,2.99,1.89,4.0825,0.8052,4.23,4
Brevis,0.6,0.3384,7.04,4.5,2.54,6.058,0.9437,6.29,5
Brevis,0.8,0.3974,9.0,3.26,5.74,7.27,2.2948,7.96,5
Brevis,0.4,0.1395,9.99,7.2,2.79,8.778,1.0864,9.02,5
Brevis,0.8,0.0378,11.51,9.16,2.35,10.37,1.1384,10.71,5
Brevis,0.8,0.2206,8.22,5.81,2.41,7.172,0.8781,7.18,5
Brevis,0.6,0.0099,9.83,7.16,2.67,8.768,1.1066,8.55,5
Brevis,0.6,0.0856,10.06,8.31,1.75,9.088,0.6591,9.0,5
Brevis,1.0,0.1352,10.75,8.35,2.4,9.3633,0.8665,9.125,6
Brevis,0.67,0.0736,10.64,6.95,3.69,9.1683,1.3343,9.165,6
Brevis,0.5,0.0278,8.44,7.02,1.42,7.8033,0.6301,7.955,6
Brevis,0.83,0.0312,8.28,5.41,2.87,7.5167,1.0688,7.81,6
Brevis,0.4,0.0211,8.33,6.96,1.37,7.768,0.6537,8.14,5
Brevis,0.8,0.2245,10.47,7.54,2.93,8.77,1.2007,8.81,5
Brevis,1.0,0.0061,6.57,4.87,1.7,6.0275,0.8009,6.335,4
Brevis,1.0,0.102,7.38,5.26,2.12,6.622,0.8652,7.0,5
Brevis,0.8,0.0158,8.09,3.78,4.31,7.008,1.8354,7.84,5
Brevis,0.8,0.1514,9.13,7.08,2.05,7.998,0.747,7.85,5
Brevis,1.0,0.0752,8.3,6.6,1.7,7.4583,0.6372,7.35,6
Brevis,1.0,0.0953,9.89,8.06,1.83,8.695,0.8537,8.415,4
Brevis,0.5,0.1413,12.43,8.46,3.97,10.7825,1.7105,11.12,4
Brevis,0.5,0.1849,10.0,7.65,2.35,8.5217,0.8895,8.1,6
Brevis,1.0,0.0278,9.08,7.58,1.5,8.378,0.6978,8.56,5
Brevis,1.0,0.0306,8.72,7.7,1.02,8.232,0.4318,8.36,5
Brevis,0.6,0.0622,9.29,7.98,1.31,8.514,0.4996,8.48,5
Brevis,0.8,1.0562,4.63,2.62,2.01,3.352,0.7658,3.2,5
Brevis,0.83,0.1842,8.53,6.19,2.34,7.4,0.8757,7.56,6
Brevis,0.83,0.0448,9.26,6.81,2.45,8.0617,0.9768,7.84,6
Brevis,1.0,0.7364,7.84,4.25,3.59,5.8483,1.2102,5.755,6
Brevis,0.4,0.084,9.4,7.81,1.59,8.536,0.5842,8.43,5
Brevis,1.0,0.0553,10.2,8.54,1.66,9.4233,0.5673,9.455,6
Brevis,1.0,0.1009,10.0,8.0,2.0,8.986,0.7145,8.92,5
Brevis,0.6,0.2541,9.3,6.64,2.66,7.734,1.1102,7.27,5
Brevis,1.0,0.0596,11.1,8.44,2.66,10.04,1.0388,10.09,5
Brevis,1.0,0.1714,10.07,7.39,2.68,8.77,0.98,8.79,5
Brevis,1.0,0.2165,7.42,5.62,1.8,6.395,0.8415,6.27,4
Brevis,0.8,0.4518,9.58,3.29,6.29,7.43,2.4655,8.07,5
Brevis,0.6,0.0584,7.34,6.3,1.04,6.718,0.4875,6.41,5
Brevis,1.0,0.1042,7.62,5.41,2.21,6.7617,0.8086,6.92,6
Brevis,0.5,0.1367,8.9,6.77,2.13,7.925,0.9061,8.015,4
Brevis,1.0,0.3724,8.4,5.4,3.0,6.8767,1.0012,6.88,6
Brevis,1.0,0.0737,9.5,7.87,1.63,8.465,0.5529,8.365,6
Brevis,0.75,0.0123,6.22,5.65,0.57,5.955,0.2829,5.975,4
Brevis,0.8,0.0142,5.97,5.63,0.34,5.792,0.124,5.8,5
Brevis,0.75,0.1286,6.99,5.22,1.77,5.7625,0.8257,5.42,4
Brevis,1.0,0.0742,13.27,3.95,9.32,9.116,4.577,10.73,5
Brevis,0.83,0.0709,8.57,6.92,1.65,7.7683,0.6569,7.735,6
Brevis,0.8,0.0527,10.34,8.24,2.1,9.458,0.9557,10.03,5
Brevis,0.67,0.0569,8.59,6.71,1.88,7.5717,0.7989,7.44,6
Brevis,0.6,0.0869,11.63,8.47,3.16,10.296,1.226,10.19,5
Brevis,0.6,0.0286,8.74,7.39,1.35,8.25,0.5559,8.53,5
Brevis,0.4,0.1056,9.73,7.51,2.22,8.674,0.8773,8.71,5
Brevis,1.0,0.1624,10.29,6.85,3.44,8.7683,1.2396,8.87,6
Brevis,0.8,0.2246,9.59,5.43,4.16,8.224,1.6339,8.82,5
Brevis,0.8,0.1357,8.01,6.17,1.84,6.734,0.7317,6.5,5
Brevis,0.8,0.0513,7.95,6.4,1.55,7.304,0.7101,7.7,5
Brevis,0.25,0.3346,8.45,5.63,2.82,6.9975,1.1633,6.955,4
Brevis,0.25,0.145,8.59,6.74,1.85,7.52,0.7933,7.375,4
Brevis,0.5,0.0725,8.22,6.77,1.45,7.2875,0.6399,7.08,4
Brevis,1.0,0.0257,8.24,7.55,0.69,7.838,0.2754,7.81,5
Brevis,0.67,0.0354,6.64,5.76,0.88,6.1067,0.4688,5.92,3
Brevis,1.0,0.0093,7.85,7.38,0.47,7.644,0.1845,7.72,5
Brevis,0.5,0.0805,7.55,6.32,1.23,6.8575,0.5101,6.78,4
Brevis,0.5,0.0138,7.15,6.73,0.42,6.9,0.2028,6.86,4
Brevis,0.8,0.0745,7.64,6.6,1.04,6.942,0.4164,6.75,5
Brevis,1.0,0.0812,7.5,6.35,1.15,6.862,0.4892,6.85,5
Brevis,0.33,0.2288,8.85,5.98,2.87,7.34,1.1187,7.27,6
Brevis,0.6,0.1503,7.22,5.57,1.65,6.478,0.6185,6.54,5
Brevis,0.33,0.1003,7.13,5.45,1.68,6.3983,0.6911,6.615,6
Brevis,1.0,0.0001,7.56,6.93,0.63,7.298,0.2761,7.32,5
Brevis,0.0,0.0091,7.55,6.92,0.63,7.25,0.3165,7.265,4
Brevis,0.67,0.3451,8.87,6.14,2.73,7.1633,1.1387,6.895,6
Brevis,0.75,0.2205,10.12,6.78,3.34,8.615,1.425,8.78,4
Brevis,0.5,0.187,7.35,5.53,1.82,6.4783,0.6672,6.665,6
Brevis,0.75,0.1619,6.79,5.36,1.43,6.05,0.6262,6.025,4
Brevis,0.25,0.0105,7.95,6.82,1.13,7.62,0.5365,7.855,4
Brevis,0.6,0.0242,9.57,7.45,2.12,8.314,1.116,7.58,5
Brevis,0.5,0.1189,7.52,5.95,1.57,6.88,0.6626,7.025,4
Brevis,0.8,0.2427,9.12,6.6,2.52,7.69,1.068,7.86,5
Brevis,0.25,0.0483,9.72,7.95,1.77,9.0925,0.7829,9.35,4
Brevis,0.33,0.049,8.01,6.95,1.06,7.47,0.5303,7.45,3
Brevis,0.6,0.0949,8.02,6.52,1.5,7.294,0.573,7.22,5
Brevis,0.33,0.1803,8.37,6.15,2.22,7.18,1.1186,7.02,3
Brevis,0.67,0.0887,7.61,5.25,2.36,6.8983,0.8485,7.095,6
Brevis,0.0,0.0001,8.54,8.54,0.0,8.54,,8.54,1
Brevis,0.4,0.444,10.57,6.51,4.06,7.988,1.5998,7.32,5
Brevis,0.5,0.0247,9.6,9.41,0.19,9.505,0.1344,9.505,2
Brevis,0.5,0.2404,9.61,7.76,1.85,8.685,1.3081,8.685,2
Brevis,0.5,0.0355,10.28,8.95,1.33,9.585,0.6284,9.555,4
Brevis,0.5,0.0235,8.2,6.67,1.53,7.755,0.572,7.985,6
Brevis,0.0,0.0021,9.1,8.6,0.5,8.87,0.2526,8.89,4
Brevis,0.0,0.0523,7.53,6.62,0.91,7.03,0.3986,6.985,4
Brevis,0.43,0.039,7.56,6.18,1.38,7.1071,0.447,7.18,7
Brevis,0.33,0.2886,14.0,8.0,6.0,11.1667,1.9408,11.0,6
Brevis,0.33,0.125,12.0,9.0,3.0,10.5,1.2247,11.0,6
Brevis,0.2,0.1611,16.0,9.0,7.0,13.2,2.7749,14.0,5
Brevis,0.4,0.1312,14.0,10.0,4.0,12.0,1.5811,12.0,5
Brevis,0.4,0.1859,14.0,9.0,5.0,11.4,2.3022,12.0,5
